‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
       453	-0.00081307	0.01013899	-0.00467850	0.00369660	
       454	-0.00403426	0.01078323	-0.00016883	0.00466296	
       455	-0.00403426	0.00530720	-0.00242366	0.00434084	
       456	-0.00371214	0.00466296	-0.00177943	0.00337448	
       457	-0.00306790	0.00434084	-0.00049095	0.00659567	
       458	-0.00500062	0.00723991	0.00015329	0.00047541	
       459	-0.00371214	-0.00274578	0.00015329	-0.00435638	
       460	-0.00435638	-0.00371214	0.00337448	-0.00500062	
       461	-0.00564486	0.00756203	0.00273024	-0.00403426	
       462	-0.00435638	0.01690349	0.00111965	-0.00371214	
       463	-0.00081307	0.00949475	0.00240812	0.00111965	
       464	-0.00596698	0.00885051	0.00273024	0.00208601	
       465	-0.00081307	-0.00371214	0.00240812	0.00047541	
       466	0.00530720	-0.02593837	0.00208601	0.00111965	
       467	0.00369660	-0.02915956	-0.00177943	-0.00242366	
       468	-0.00306790	-0.01724115	-0.00113519	0.00015329	
       469	-0.01530843	-0.00725545	-0.00339002	0.00240812	
       470	-0.00661121	-0.00049095	-0.00274578	-0.00145731	
       471	0.00047541	0.00659567	-0.00274578	0.00240812	
       472	0.00208601	0.02431223	-0.00500062	0.00756203	
       473	0.00498508	0.02205740	-0.00242366	0.00530720	
       474	0.00530720	0.00498508	-0.00242366	0.00208601	
       475	-0.00016883	-0.00757757	-0.00049095	-0.00145731	
       476	-0.00628909	-0.01144300	0.00015329	-0.00306790	
       477	-0.00435638	-0.02014022	0.00047541	0.00176389	
       478	-0.00371214	-0.02239506	0.00111965	0.00047541	
       479	-0.00177943	-0.01273148	0.00015329	0.00273024	
       480	-0.00242366	0.00144177	0.00369660	0.00530720	
       481	-0.00564486	0.00852839	0.00723991	0.00369660	
       482	-0.00564486	0.01207170	0.00659567	-0.00016883	
       483	-0.00822181	0.02302376	0.00466296	-0.00339002	
       484	-0.00757757	0.04106243	-0.00113519	-0.00306790	
       485	-0.00371214	0.04202879	-0.00467850	-0.00435638	
       486	0.00015329	-0.00886605	-0.00403426	-0.00532274	
       487	0.00144177	0.00756203	-0.00274578	-0.00339002	
       488	0.00369660	0.03300945	-0.00113519	-0.00113519	
       489	0.01013899	0.00498508	-0.00242366	-0.00242366	
       490	0.01497078	-0.02336141	-0.00306790	-0.00274578	
       491	0.01271594	-0.04558764	-0.00435638	-0.00177943	
       492	0.00885051	-0.02754896	-0.00306790	-0.00274578	
       493	0.00949475	-0.00822181	-0.00661121	-0.00210154	
       494	0.01078323	-0.01530843	-0.00177943	-0.00210154	
       495	0.00949475	-0.02432777	-0.00242366	-0.00339002	
       496	0.00852839	-0.00016883	-0.00532274	0.00047541	
       497	0.00144177	-0.00661121	-0.00403426	0.00305236	
       498	0.00305236	-0.05041943	0.00079753	-0.00274578	
       499	0.00530720	-0.03044804	0.00305236	-0.00210154	
       500	0.00852839	-0.00918817	0.00562932	-0.00306790	
       501	0.00240812	-0.02690473	0.00498508	-0.00500062	
       502	0.00369660	-0.05525122	0.00047541	0.00466296	
       503	-0.00177943	-0.01240936	0.00434084	0.00079753	
       504	-0.00628909	0.03687488	0.00208601	0.00530720	
       505	-0.00725545	0.03107674	-0.00081307	0.00176389	
       506	-0.00403426	0.01271594	-0.00081307	0.00176389	
       507	-0.00564486	0.01239382	-0.00145731	0.00240812	
       508	-0.00822181	0.01174958	-0.00435638	0.00627356	
       509	-0.01176512	-0.00145731	-0.00016883	0.00466296	
       510	-0.00886605	-0.03012592	0.00240812	0.00273024	
       511	-0.00177943	-0.05106367	-0.00306790	-0.00016883	
       512	0.00369660	-0.02110658	-0.00274578	-0.00210154	
       513	0.00305236	-0.00789969	-0.00177943	0.00015329	
       514	0.00595144	-0.00274578	-0.00016883	0.00240812	
       515	-0.00016883	0.01625925	0.00015329	0.00273024	
       516	-0.00242366	0.04975965	0.00176389	0.00337448	
       517	-0.00725545	0.05394721	0.00208601	0.00015329	
       518	-0.01917386	0.03526429	0.00079753	-0.00886605	
       519	-0.00500062	0.01690349	0.00369660	-0.01337572	
       520	-0.00306790	-0.00339002	0.00466296	-0.02014022	
       521	-0.00306790	-0.00403426	0.00144177	-0.01208724	
       522	-0.00145731	-0.00242366	0.00498508	-0.00242366	
       523	0.00111965	-0.00725545	0.00562932	0.01110534	
       524	0.00273024	-0.01401996	0.00305236	0.01464866	
       525	0.00240812	-0.01240936	-0.00016883	0.00627356	
       526	0.00144177	-0.00854393	0.00047541	0.00240812	
       527	0.00240812	0.01046111	-0.00081307	0.00176389	
       528	0.00111965	0.04686058	-0.00113519	0.00401872	
       529	0.00208601	0.03429793	-0.00113519	0.00659567	
       530	0.00240812	0.00917263	-0.00435638	0.00144177	
       531	-0.00177943	-0.00113519	-0.00532274	0.00208601	
       532	-0.00371214	-0.01144300	-0.00274578	0.00047541	
       533	-0.00113519	-0.00725545	-0.00242366	0.00111965	
       534	-0.00081307	0.00981687	-0.00049095	0.00144177	
       535	-0.00210154	0.01013899	-0.00177943	-0.00145731	
       536	-0.00274578	-0.00435638	0.00015329	-0.00081307	
       537	-0.00500062	-0.01047664	0.00176389	-0.00081307	
       538	-0.00177943	-0.00725545	0.00144177	0.00079753	
       539	0.00144177	0.01013899	0.00723991	0.00369660	
       540	-0.00500062	0.03397581	0.00176389	0.00111965	
       541	0.00111965	0.02076892	-0.00113519	-0.00339002	
       542	0.00015329	0.01078323	-0.00177943	-0.00339002	
       543	0.00111965	0.00885051	0.00144177	-0.00339002	
       544	0.00466296	0.00305236	0.00240812	-0.00145731	
       545	0.00015329	-0.00918817	0.00047541	-0.00306790	
       546	0.00337448	-0.04494340	-0.00500062	-0.00693333	
       547	-0.00177943	0.02237952	-0.00177943	-0.00113519	
       548	0.00144177	0.01851409	-0.00177943	-0.00177943	
       549	-0.00274578	0.02270164	-0.00403426	-0.00049095	
       550	-0.00661121	0.02656707	-0.00435638	-0.00016883	
       551	-0.00983241	0.01271594	-0.00339002	0.00305236	
       552	-0.00983241	-0.00435638	-0.00467850	0.00208601	
       553	-0.00757757	0.02849978	-0.00596698	0.00434084	
       554	-0.00532274	0.04235091	0.00015329	-0.00049095	
       555	-0.00661121	0.03977396	-0.00081307	-0.00081307	
       556	-0.00339002	0.00820627	-0.00081307	-0.00081307	
       557	0.00498508	-0.04333281	0.00144177	-0.00049095	
       558	0.01013899	-0.06298208	0.00111965	-0.00049095	
       559	0.02076892	-0.03077016	-0.00177943	-0.00371214	
       560	0.01625925	-0.04301069	-0.00210154	-0.00339002	
       561	0.01078323	-0.06169360	-0.00016883	-0.00177943	
       562	0.00756203	-0.05557334	0.00273024	-0.00145731	
       563	0.01078323	-0.02690473	-0.00016883	0.00176389	
       564	0.00917263	-0.01337572	-0.00145731	0.00788415	
       565	0.00466296	-0.00983241	-0.00274578	0.00530720	
       566	0.00144177	0.00208601	-0.00210154	-0.00081307	
       567	-0.00306790	0.02624495	0.00047541	-0.00145731	
       568	-0.00339002	0.00949475	0.00369660	-0.00596698	
       569	-0.00564486	-0.00693333	0.00015329	-0.00339002	
       570	-0.00596698	-0.02175082	-0.00274578	0.00079753	
       571	-0.01273148	-0.03978949	-0.00854393	0.00273024	
       572	-0.02336141	-0.03463559	-0.00628909	0.00305236	
       573	-0.02046234	-0.02142870	-0.00435638	0.00337448	
       574	-0.01498631	-0.01112088	0.00015329	0.00562932	
       575	-0.00951029	0.00240812	0.00015329	-0.00016883	
       576	-0.00564486	0.00498508	-0.00049095	0.00111965	
       577	0.00434084	0.00820627	-0.00113519	0.00015329	
       578	0.00337448	0.01078323	0.00240812	-0.00210154	
       579	0.00691779	0.01110534	0.00434084	-0.00242366	
       580	0.00434084	0.01271594	0.00466296	-0.00177943	
       581	0.00498508	0.00305236	0.00337448	-0.00339002	
       582	0.00273024	0.00273024	0.00176389	-0.00210154	
       583	0.00305236	-0.00693333	-0.00274578	-0.00403426	
       584	0.00627356	-0.02432777	-0.00564486	-0.00306790	
       585	0.00240812	0.00659567	0.00176389	-0.00081307	
       586	-0.00532274	0.04782694	-0.00016883	-0.00113519	
       587	-0.00403426	0.03945184	-0.00049095	0.00047541	
       588	-0.00113519	0.03687488	-0.00081307	-0.00210154	
       589	-0.00500062	0.01722561	-0.00532274	0.00047541	
       590	-0.00789969	0.00949475	-0.00500062	0.00079753	
       591	-0.00403426	-0.01724115	-0.00306790	0.00047541	
       592	-0.00113519	-0.01112088	-0.00210154	0.00015329	
       593	0.00176389	-0.00564486	-0.00371214	0.00079753	
       594	0.00047541	-0.00306790	-0.00628909	0.00756203	
       595	0.00079753	-0.00693333	0.00079753	0.00401872	
       596	0.00047541	-0.00210154	-0.00016883	0.00369660	
       597	-0.00049095	-0.00822181	0.00144177	-0.00113519	
       598	-0.00242366	-0.00306790	0.00015329	0.00144177	
       599	-0.00467850	0.00337448	0.00111965	-0.00081307	
       600	0.00015329	0.01271594	0.00208601	0.00047541	
       601	0.00305236	0.02560071	0.00240812	-0.00113519	
       602	-0.00016883	0.04106243	0.00337448	0.00466296	
       603	-0.00016883	0.01948044	0.00562932	-0.00016883	
       604	0.00273024	0.01368230	0.00466296	-0.00596698	
       605	0.00434084	0.00756203	0.00015329	-0.00339002	
       606	-0.00016883	-0.01208724	-0.00177943	0.00176389	
       607	0.00015329	-0.01369784	-0.00210154	-0.00274578	
       608	-0.00049095	-0.01466419	-0.00274578	0.00015329	
       609	0.00111965	-0.01724115	-0.00435638	0.00144177	
       610	0.00337448	0.02753343	-0.00016883	0.00015329	
       611	0.00240812	0.05684628	-0.00242366	-0.00177943	
       612	0.00047541	0.06006747	0.00079753	0.00047541	
       613	0.00498508	0.01013899	0.00144177	-0.00081307	
       614	0.00208601	0.01497078	-0.00016883	0.00240812	
       615	-0.00081307	0.00337448	0.00047541	0.00079753	
       616	0.00079753	-0.00886605	-0.00016883	0.00015329	
       617	0.00337448	-0.01208724	0.00015329	0.00015329	
       618	-0.00403426	0.00369660	0.00111965	-0.00306790	
       619	-0.00596698	-0.02754896	0.00015329	-0.00210154	
       620	-0.00564486	-0.01820751	0.00401872	0.00047541	
       621	0.00595144	-0.00854393	0.00434084	0.00079753	
       622	0.01078323	-0.01401996	-0.00113519	-0.00435638	
       623	0.01239382	-0.02400565	-0.00210154	-0.00725545	
       624	0.00852839	-0.02529413	0.00079753	-0.00564486	
       625	0.00659567	-0.03495771	0.00305236	-0.00274578	
       626	0.00369660	-0.01885174	0.00595144	-0.00242366	
       627	-0.00306790	-0.01369784	0.00401872	-0.00467850	
       628	-0.00564486	-0.02175082	-0.00145731	-0.00242366	
       629	-0.00435638	-0.02432777	-0.00725545	0.00208601	
       630	-0.00210154	-0.03077016	-0.01820751	0.00079753	
       631	-0.00113519	-0.03238075	-0.00757757	0.00144177	
       632	0.00305236	-0.01788539	-0.00339002	0.00079753	
       633	-0.00371214	0.00434084	-0.00403426	0.00047541	
       634	-0.00016883	0.00659567	-0.00371214	0.00015329	
       635	-0.00210154	-0.00049095	-0.00274578	0.00337448	
       636	-0.00049095	0.00305236	-0.00145731	0.00240812	
       637	0.00176389	0.00434084	0.00015329	0.00111965	
       638	0.00401872	-0.00854393	0.00144177	0.00434084	
       639	-0.00145731	-0.01627479	0.00273024	0.00337448	
       640	-0.00306790	-0.01047664	0.00369660	0.00240812	
       641	-0.00500062	0.03719700	0.00434084	0.00240812	
       642	-0.00725545	0.06554350	0.00788415	0.00208601	
       643	-0.00403426	0.01948044	0.00562932	0.00111965	
       644	-0.01015453	0.00885051	0.00111965	0.00111965	
       645	-0.01015453	0.00885051	0.00079753	-0.00306790	
       646	-0.00951029	0.00015329	0.00111965	-0.00145731	
       647	-0.00242366	-0.02464989	-0.00371214	-0.00145731	
       648	0.00208601	-0.04687612	-0.00951029	0.00111965	
       649	-0.00081307	-0.03366923	-0.00951029	0.00079753	
       650	0.00176389	-0.01820751	-0.00371214	-0.00306790	
       651	-0.00145731	0.00917263	-0.00532274	-0.00403426	
       652	0.00240812	0.01851409	-0.00596698	-0.00532274	
       653	0.00240812	0.02302376	-0.00500062	-0.00274578	
       654	0.00208601	0.02527859	0.00015329	0.00144177	
       655	-0.00210154	0.01593713	-0.00113519	0.00659567	
       656	0.00208601	0.00434084	0.00079753	0.00401872	
       657	0.00079753	0.00466296	0.00305236	0.00273024	
       658	0.00079753	0.00047541	-0.00274578	0.00434084	
       659	-0.00016883	0.00723991	-0.00049095	0.00240812	
       660	0.00079753	0.02109104	0.00176389	-0.00113519	
       661	-0.00049095	0.01625925	0.00208601	-0.00081307	
       662	0.00047541	0.01432654	0.00369660	0.00047541	
       663	-0.00274578	0.01013899	0.00401872	-0.00210154	
       664	-0.00306790	0.00659567	0.00466296	-0.00177943	
       665	-0.00242366	0.00627356	0.00305236	-0.00081307	
       666	-0.00049095	0.00434084	0.00079753	-0.00210154	
       667	-0.00274578	0.00530720	-0.00339002	-0.00016883	
       668	-0.00274578	0.00273024	0.00047541	0.00144177	
       669	-0.00177943	-0.00371214	-0.00049095	0.00208601	
       670	-0.00339002	-0.01434208	-0.00467850	0.00111965	
       671	-0.00467850	-0.02046234	-0.00532274	0.00369660	
       672	-0.00725545	-0.01240936	-0.00306790	0.00176389	
       673	-0.00306790	-0.01530843	0.00144177	0.00079753	
       674	-0.00306790	-0.01401996	0.00047541	0.00144177	
       675	-0.00435638	-0.01401996	-0.00306790	0.00047541	
       676	0.00434084	-0.00016883	-0.00339002	0.00015329	
       677	0.01013899	0.01432654	-0.00596698	-0.00049095	
       678	0.00949475	0.01174958	-0.00145731	0.00273024	
       679	0.01110534	-0.00339002	0.00176389	-0.00113519	
       680	0.00305236	0.03333157	0.00595144	0.00047541	
       681	0.00111965	0.04299515	0.00273024	-0.00661121	
       682	0.00240812	-0.00435638	0.00273024	-0.00306790	
       683	0.00144177	0.00079753	0.00369660	-0.00210154	
       684	0.00015329	-0.00725545	0.00047541	-0.00210154	
       685	-0.00339002	-0.01563055	0.00176389	-0.00403426	
       686	-0.01434208	-0.01369784	-0.00177943	-0.00339002	
       687	-0.00661121	-0.01337572	0.00079753	-0.00177943	
       688	-0.00403426	-0.01401996	0.00369660	0.00015329	
       689	-0.00242366	-0.00596698	0.00079753	-0.00242366	
       690	0.00176389	0.00659567	-0.00049095	-0.00339002	
       691	-0.00339002	-0.00210154	-0.00435638	-0.00145731	
       692	-0.00210154	-0.00274578	-0.00242366	0.00079753	
       693	-0.00339002	-0.00822181	-0.00049095	0.00079753	
       694	-0.00210154	-0.01144300	-0.00081307	0.00369660	
       695	0.00079753	-0.01756327	0.00240812	0.00337448	
       696	-0.00210154	0.00015329	-0.00016883	0.00369660	
       697	0.00498508	0.01239382	0.00305236	0.00111965	
       698	0.00434084	0.00208601	0.00498508	-0.00145731	
       699	0.00176389	0.00434084	0.00176389	-0.00049095	
       700	-0.00145731	0.00498508	0.00369660	-0.00177943	
       701	-0.00371214	0.01239382	0.00337448	-0.00081307	
       702	-0.00403426	0.01368230	0.00047541	0.00337448	
       703	0.00208601	-0.00177943	0.00273024	-0.00177943	
       704	0.00917263	-0.02497201	-0.00210154	-0.00693333	
       705	0.00852839	-0.01337572	0.00530720	-0.00274578	
       706	0.00434084	-0.04268857	0.00273024	-0.00145731	
       707	0.00208601	-0.03592406	-0.00016883	0.00176389	
       708	0.00176389	-0.00596698	-0.00242366	0.00401872	
       709	0.00627356	0.00466296	-0.00371214	-0.00113519	
       710	0.00981687	0.01336018	-0.00467850	-0.00113519	
       711	0.00627356	0.01368230	-0.00177943	0.00144177	
       712	0.00337448	0.01754773	-0.00210154	-0.00177943	
       713	0.00079753	0.00337448	-0.00177943	-0.00081307	
       714	0.00240812	-0.01885174	-0.00693333	-0.00177943	
       715	0.00144177	-0.00789969	-0.00725545	-0.01208724	
       716	-0.00145731	-0.00145731	-0.00467850	-0.01401996	
       717	0.00369660	0.02109104	-0.00274578	-0.00628909	
       718	0.00015329	0.03429793	-0.00306790	0.00434084	
       719	-0.00113519	0.01722561	-0.00016883	0.01400442	
       720	0.00047541	-0.00049095	0.00144177	0.01142746	
       721	-0.00145731	-0.00725545	0.00337448	0.00627356	
       722	-0.00177943	-0.01434208	0.00337448	0.00305236	
       723	-0.00371214	-0.00564486	0.00240812	0.00434084	
       724	-0.00435638	0.00305236	0.00659567	-0.00081307	
       725	-0.00596698	-0.00113519	0.00595144	-0.00339002	
       726	-0.00789969	-0.00661121	-0.00789969	0.00305236	
       727	-0.00371214	-0.00596698	-0.00596698	0.00434084	
       728	-0.00081307	-0.00500062	-0.00242366	0.00015329	
       729	0.00079753	-0.00403426	-0.00016883	-0.00210154	
       730	0.00144177	-0.02336141	-0.00339002	-0.00242366	
       731	0.00144177	-0.03431347	-0.00564486	-0.00274578	
       732	-0.00210154	0.01690349	-0.00500062	0.00079753	
       733	-0.00822181	0.03945184	-0.00693333	0.00305236	
       734	-0.01240936	0.01529289	-0.00467850	0.00562932	
       735	-0.01369784	0.00337448	-0.00210154	0.00530720	
       736	-0.01144300	-0.00145731	-0.00049095	0.00240812	
       737	-0.01112088	0.00369660	-0.00113519	0.00240812	
       738	-0.01981810	0.00144177	0.00079753	0.00208601	
       739	-0.01176512	0.00273024	0.00047541	-0.00145731	
       740	-0.00822181	0.01336018	0.00144177	-0.00049095	
       741	-0.00500062	0.02560071	0.00144177	-0.00339002	
       742	-0.00274578	0.02817766	0.00530720	-0.00177943	
       743	-0.00596698	0.01368230	0.00111965	0.01078323	
       744	-0.00628909	-0.00016883	0.00369660	0.00852839	
       745	-0.00339002	0.00369660	-0.00049095	0.00337448	
       746	-0.00274578	0.00176389	-0.00177943	-0.00403426	
       747	0.00273024	-0.00789969	0.00079753	-0.00532274	
       748	0.00723991	-0.03946738	-0.00177943	-0.01015453	
       749	0.01110534	-0.06781387	-0.00339002	-0.00693333	
       750	0.01142746	-0.04752036	-0.00210154	-0.00532274	
       751	0.00820627	-0.02561625	-0.00081307	-0.00371214	
       752	0.00595144	-0.01434208	-0.00016883	0.00144177	
       753	0.01239382	0.02109104	-0.00306790	0.00208601	
       754	0.00885051	0.03494217	-0.00339002	-0.00177943	
       755	0.01046111	0.04041820	-0.00049095	-0.00467850	
       756	0.00949475	0.03912972	0.00273024	-0.01595267	
       757	0.00337448	0.02044680	-0.00403426	-0.02046234	
       758	0.00305236	0.02914402	-0.00210154	-0.01337572	
       759	0.00530720	0.02624495	0.00434084	-0.00628909	
       760	0.00498508	-0.00918817	0.00111965	0.00949475	
       761	0.00691779	-0.00564486	0.00208601	0.01883621	
       762	0.00917263	0.00434084	0.00498508	0.00240812	
       763	0.00659567	0.00788415	0.00208601	0.00305236	
       764	-0.00016883	0.01046111	0.00240812	-0.00016883	
       765	0.00047541	-0.03173651	0.00079753	0.00111965	
       766	0.00208601	-0.05750605	0.00047541	-0.00145731	
       767	-0.00306790	0.02946614	-0.00016883	0.00498508	
       768	-0.00371214	0.01561501	-0.00145731	0.00369660	
       769	-0.00661121	0.00756203	-0.00177943	0.00337448	
       770	-0.01079876	0.01625925	0.00111965	0.00466296	
       771	-0.00886605	0.02624495	-0.00339002	0.00434084	
       772	-0.00918817	0.01239382	0.00015329	0.00337448	
